Date,Field,Location,Jobs_Predicted,Average_Salary_Predicted
2025-05-27,Other,Hyderabad,1.5503150092208144,1180379.0596974122
2025-05-28,Other,Hyderabad,1.5435876643790072,1234023.8049266736
2025-05-29,Other,Hyderabad,1.5766679563257158,1294927.2685046205
2025-05-30,Other,Hyderabad,1.4311943305237786,1259852.439654278
2025-05-31,Other,Hyderabad,1.4353879427777276,1228834.7061698404
2025-06-01,Other,Hyderabad,1.4510227350884384,1085829.863055211
2025-06-02,Other,Hyderabad,1.5175638278108945,1243100.7727366246
2025-06-03,Other,Hyderabad,1.5531189810676984,1179254.9172865339
2025-06-04,Other,Hyderabad,1.5463916362255459,1232899.6625152375
2025-06-05,Other,Hyderabad,1.5794719281723142,1293803.1260935324
2025-06-06,Other,Hyderabad,1.4339983023703096,1258728.2972432452
2025-06-07,Other,Hyderabad,1.43819191462447,1227710.5637583986
2025-06-08,Other,Hyderabad,1.4538267069351674,1084705.7206440042
2025-06-09,Other,Hyderabad,1.520367799657714,1241976.6303255581
2025-06-10,Other,Hyderabad,1.5559229529142051,1178130.7748750844
2025-06-11,Other,Hyderabad,1.5491956080721654,1231775.5201039617
2025-06-12,Other,Hyderabad,1.5822759000188664,1292678.9836820692
2025-06-13,Other,Hyderabad,1.4368022742168873,1257604.1548319026
2025-06-14,Other,Hyderabad,1.4409958864709516,1226586.4213473222
2025-06-15,Other,Hyderabad,1.4566306787816132,1083581.578232693
2025-06-16,Other,Hyderabad,1.5231717715039865,1240852.4879139708
2025-06-17,Other,Hyderabad,1.5587269247607118,1177006.632463635
2025-06-18,Other,Hyderabad,1.5519995799189157,1230651.3776930526
2025-05-18,Other,Bangalore,1.104981934513273,1392344.6102898086
2025-05-19,Other,Bangalore,1.0421157299831012,1326663.5551945358
2025-05-20,Other,Bangalore,1.1823874989893335,1331967.2567390776
2025-05-21,Other,Bangalore,1.1133173024182228,1302157.3230692078
2025-05-22,Other,Bangalore,1.0961234202595949,1403091.221228409
2025-05-23,Other,Bangalore,1.1451746478996607,1410478.2618652394
2025-05-24,Other,Bangalore,1.1282551581264755,1447653.1648755434
2025-05-25,Other,Bangalore,1.1018112641418485,1393159.0017565275
2025-05-26,Other,Bangalore,1.0389450596117495,1327477.9466613508
2025-05-27,Other,Bangalore,1.179216828618052,1332781.6482057036
2025-05-28,Other,Bangalore,1.1101466320468198,1302971.7145359444
2025-05-29,Other,Bangalore,1.0929527498883838,1403905.6126952055
2025-05-30,Other,Bangalore,1.142003977528344,1411292.6533319864
2025-05-31,Other,Bangalore,1.1250844877549946,1448467.5563422071
2025-06-01,Other,Bangalore,1.0986405937703199,1393973.3932230605
2025-06-02,Other,Bangalore,1.0357743892404043,1328292.3381278324
2025-06-03,Other,Bangalore,1.176046158246551,1333596.039672558
2025-06-04,Other,Bangalore,1.106975961675678,1303786.1060025345
2025-06-05,Other,Bangalore,1.0897820795169315,1404720.0041619586
2025-06-06,Other,Bangalore,1.1388333071568058,1412107.0447986403
2025-06-07,Other,Bangalore,1.1219138173837044,1449281.9478090391
2025-06-08,Other,Bangalore,1.0954699233988952,1394787.7846897796
2025-06-09,Other,Bangalore,1.0326037188690524,1329106.7295946474
2025-06-10,Other,Bangalore,1.1728754878752694,1334410.431139184
2025-06-11,Other,Bangalore,1.103805291304275,1304600.4974692708
2025-06-12,Other,Bangalore,1.0866114091457204,1405534.3956287552
2025-06-13,Other,Bangalore,1.1356626367855074,1412921.4362654116
2025-06-14,Other,Bangalore,1.1187431470120328,1450096.3392755343
2025-06-15,Other,Bangalore,1.0922992530277373,1395602.1761567306
2025-06-16,Other,Bangalore,1.0294330484974286,1329921.1210613088
2025-05-20,Other,Gurgaon,1.2082240638828416,1416654.0209388263
2025-05-21,Other,Gurgaon,1.3796747170195318,1298810.1721954593
2025-05-22,Other,Gurgaon,1.2680616628665342,1341502.0336772646
2025-05-23,Other,Gurgaon,1.3909640674651478,1363309.2223346329
2025-05-24,Other,Gurgaon,1.5773712479706272,1346481.38188535
2025-05-25,Other,Gurgaon,1.3529619010604328,1428354.615597141
2025-05-26,Other,Gurgaon,1.205608641408521,1331423.7815562475
2025-05-27,Other,Gurgaon,1.2090316454923071,1416879.65152734
2025-05-28,Other,Gurgaon,1.3804822986288723,1299035.802783927
2025-05-29,Other,Gurgaon,1.2688692444756926,1341727.6642659837
2025-05-30,Other,Gurgaon,1.3917716490734418,1363534.852923416
2025-05-31,Other,Gurgaon,1.5781788295801078,1346707.0124737099
2025-06-01,Other,Gurgaon,1.3537694826697593,1428580.246185422
2025-06-02,Other,Gurgaon,1.2064162230179412,1331649.4121446407
2025-06-03,Other,Gurgaon,1.2098392271019376,1417105.2821155621
2025-06-04,Other,Gurgaon,1.3812898802382867,1299261.4333725085
2025-06-05,Other,Gurgaon,1.2696768260851419,1341953.2948543339
2025-06-06,Other,Gurgaon,1.3925792306832465,1363760.48351157
2025-06-07,Other,Gurgaon,1.5789864111893086,1346932.6430623839
2025-06-08,Other,Gurgaon,1.3545770642788983,1428805.8767738906
2025-06-09,Other,Gurgaon,1.2072238046272452,1331875.0427330793
2025-06-10,Other,Gurgaon,1.210646808711403,1417330.9127040762
2025-06-11,Other,Gurgaon,1.3820974618476272,1299487.0639609762
2025-06-12,Other,Gurgaon,1.2704844076943003,1342178.9254430535
2025-06-13,Other,Gurgaon,1.393386812292735,1363986.1141001028
2025-06-14,Other,Gurgaon,1.5797939927990683,1347158.2736504297
2025-06-15,Other,Gurgaon,1.3553846458892456,1429031.5073623452
2025-06-16,Other,Gurgaon,1.2080313862369527,1332100.6733214848
2025-06-17,Other,Gurgaon,1.2114543903208683,1417556.54329259
2025-06-18,Other,Gurgaon,1.3829050434571748,1299712.6945491582
2025-05-21,Other,Pune,1.5450803801089685,1240654.8382381487
2025-05-22,Other,Pune,1.582447825160448,1247207.3208555004
2025-05-23,Other,Pune,1.3455942236647653,1263888.8693478033
2025-05-24,Other,Pune,1.4558213844021513,1360386.7183371994
2025-05-25,Other,Pune,1.4473279025940107,1261240.6312100796
2025-05-26,Other,Pune,1.629429320088184,1272633.7551203342
2025-05-27,Other,Pune,1.4845100762735877,1269622.0259586542
2025-05-28,Other,Pune,1.5470060881949008,1240420.5234363573
2025-05-29,Other,Pune,1.5843735332460116,1246973.006053687
2025-05-30,Other,Pune,1.3475199317508095,1263654.5545457355
2025-05-31,Other,Pune,1.4577470924882603,1360152.4035354748
2025-06-01,Other,Pune,1.449253610680018,1261006.3164082433
2025-06-02,Other,Pune,1.631355028173721,1272399.440318419
2025-06-03,Other,Pune,1.4864357843602256,1269387.7111571913
2025-06-04,Other,Pune,1.5489317962805929,1240186.2086347472
2025-06-05,Other,Pune,1.5862992413320791,1246738.6912520232
2025-06-06,Other,Pune,1.3494456398369916,1263420.2397441373
2025-06-07,Other,Pune,1.4596728005742599,1359918.0887337653
2025-06-08,Other,Pune,1.4511793187661681,1260772.0016065086
2025-06-09,Other,Pune,1.6332807362599926,1272165.1255168403
2025-06-10,Other,Pune,1.4883614924458262,1269153.3963553251
2025-06-11,Other,Pune,1.550857504366525,1239951.893832956
2025-06-12,Other,Pune,1.588224949417643,1246504.3764502099
2025-06-13,Other,Pune,1.3513713479228333,1263185.9249424643
2025-06-14,Other,Pune,1.4615985086604784,1359683.7739320255
2025-06-15,Other,Pune,1.4531050268517682,1260537.6868050147
2025-06-16,Other,Pune,1.6352064443456942,1271930.8107148947
2025-06-17,Other,Pune,1.4902872005314267,1268919.081553459
2025-06-18,Other,Pune,1.5527832124530245,1239717.5790313594
2025-06-19,Other,Pune,1.5901506575037105,1246270.061648546
2025-05-16,Other,Mumbai,1.0212484885118214,1372382.6198630692
2025-05-17,Other,Mumbai,1.3434909560802613,1474351.7712647445
2025-05-18,Other,Mumbai,1.2065546289434892,1447618.52769762
2025-05-19,Other,Mumbai,1.110926773030696,1428139.895924324
2025-05-20,Other,Mumbai,1.2277022578669032,1384317.3693280164
2025-05-21,Other,Mumbai,1.1588641133619069,1465406.6190168802
2025-05-22,Other,Mumbai,1.172858990307463,1347049.3809381584
2025-05-23,Other,Mumbai,1.0194735465282287,1373946.1200745173
2025-05-24,Other,Mumbai,1.3417160140960658,1475915.2714759826
2025-05-25,Other,Mumbai,1.2047796869597653,1449182.0279089748
2025-05-26,Other,Mumbai,1.1091518310474136,1429703.3961356676
2025-05-27,Other,Mumbai,1.225927315882824,1385880.8695394937
2025-05-28,Other,Mumbai,1.15708917137802,1466970.1192282736
2025-05-29,Other,Mumbai,1.1710840483235392,1348612.8811494065
2025-05-30,Other,Mumbai,1.0176986045441736,1375509.6202854218
2025-05-31,Other,Mumbai,1.3399410721123102,1477478.7716875372
2025-06-01,Other,Mumbai,1.2030047449754662,1450745.5281205098
2025-06-02,Other,Mumbai,1.1073768890628748,1431266.8963472021
2025-06-03,Other,Mumbai,1.224152373899858,1387444.369750987
2025-06-04,Other,Mumbai,1.155314229394458,1468533.619439812
2025-06-05,Other,Mumbai,1.1693091063397345,1350176.381360845
2025-06-06,Other,Mumbai,1.0159236625604202,1377073.1204971028
2025-06-07,Other,Mumbai,1.3381661301289633,1479042.2718988622
2025-06-08,Other,Mumbai,1.2012298029917425,1452309.0283318646
2025-06-09,Other,Mumbai,1.1056019470795926,1432830.3965585458
2025-06-10,Other,Mumbai,1.2223774319157792,1389007.869962464
2025-06-11,Other,Mumbai,1.1535392874105714,1470097.1196512054
2025-06-12,Other,Mumbai,1.1675341643558106,1351739.8815720929
2025-06-13,Other,Mumbai,1.0141487205768278,1378636.6207085513
2025-06-14,Other,Mumbai,1.3363911881447994,1480605.7721106461
